VideoName,n_frames,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,ValueExtraversion,ValueAgreeableness,ValueConscientiousness,ValueNeurotisicm,ValueOpenness
b2Y41GrCrPs.000.mp4,4,0.6134719848632812,0.22995281219482422,0.580255925655365,0.090815469622612,1.1395951560189133e-06,1.047865867614746,3.0031746973691043e-06,0.0018543270416557789,0.14389117062091827,0.0580197311937809,0.0009408589685335755,0.033943407237529755,0.025938842445611954,0.4942691922187805,0.06627213954925537,0.06627213954925537,0.13510176539421082,0.2803738317757009,0.5604395604395604,0.4563106796116505,0.4583333333333333,0.3888888888888889
WCLkd1Fek0w.001.mp4,4,1.7271945476531982,1.0254652500152588,0.011462032794952393,0.09121157228946686,3.0716728360857815e-06,1.8374664783477783,1.070344205800211e-05,0.37961724400520325,0.043228089809417725,0.0978953093290329,0.0035315342247486115,0.026273924857378006,0.027618875727057457,0.3373626470565796,0.6347890496253967,0.6347890496253967,0.3203680217266083,0.5700934579439253,0.7142857142857143,0.5339805825242718,0.6666666666666667,0.5666666666666667
4yogPbHFQ9o.003.mp4,4,4.33984375,4.297694206237793,0.00047785183414816856,0.35522332787513733,8.482542398269288e-06,0.2711273431777954,2.8784565074602142e-05,0.33199387788772583,0.5627636313438416,0.011745711788535118,0.022449541836977005,0.2992979884147644,0.3164038062095642,0.07144135981798172,0.33087700605392456,0.33087700605392456,0.19007840752601624,0.4205607476635513,0.5274725274725274,0.3980582524271845,0.3854166666666666,0.5555555555555555
kDInh1O8p5w.005.mp4,3,0.12034144252538681,1.2956680059432983,0.059690460562705994,0.1194215789437294,4.899121904600179e-06,1.671425461769104,4.660962531488622e-06,0.011381943710148335,0.9077658653259277,0.029288457706570625,0.001193328876979649,0.11933406442403793,0.11319645494222641,0.13655368983745575,1.2702488899230957,1.2702488899230957,0.9910931587219238,0.5700934579439253,0.6813186813186812,0.4854368932038835,0.4895833333333333,0.5444444444444444
8hfhLOXpCNM.005.mp4,4,1.3292043209075928,1.0122017860412598,0.11887501180171967,0.04529482498764992,8.347376933670603e-06,1.3096128702163696,1.9647412045742385e-05,0.9896007776260376,0.23890650272369385,0.0362115278840065,0.11506187170743942,0.3776174783706665,0.14303100109100342,0.4381227493286133,0.3648993968963623,0.3648993968963623,0.8104318380355835,0.5700934579439253,0.6703296703296702,0.4466019417475727,0.5,0.5444444444444444
CpmR-91GxmY.002.mp4,4,2.5929431915283203,1.6318318843841553,0.014096127822995186,0.1680678427219391,4.8162132770812605e-06,0.7837651968002319,9.058112482307479e-06,0.3975502550601959,1.7412346601486206,0.05578619986772537,0.0071980892680585384,0.14250174164772034,0.0670747458934784,0.18318873643875122,1.5325672626495361,1.5325672626495361,0.12202508002519608,0.6542056074766355,0.7472527472527473,0.7572815533980582,0.8541666666666667,0.7333333333333332
dvMeqVbpKW8.001.mp4,4,0.033127330243587494,0.01751304604113102,0.9197665452957153,0.026804229244589806,1.6515016341145383e-06,2.5721635818481445,4.669276222557528e-06,0.06600184738636017,0.907781720161438,0.6996883749961853,2.4702825612621382e-05,0.03742559999227524,0.0034469368401914835,0.6923339366912842,0.9932944774627686,0.9932944774627686,0.5112780332565308,0.663551401869159,0.6923076923076922,0.5922330097087379,0.7500000000000001,0.7222222222222221
YF2QVn1fK1E.002.mp4,3,0.0032068195287138224,0.0302081648260355,1.086883783340454,0.04848483204841614,7.260520646923396e-07,2.688554525375366,3.2840559924807167e-06,0.0285479873418808,0.016682928428053856,0.2507215440273285,0.00015895023534540087,0.009552709758281708,0.004407081753015518,0.2983417809009552,0.999016284942627,0.999016284942627,0.6520473957061768,0.5700934579439253,0.7582417582417583,0.6310679611650486,0.7500000000000001,0.7888888888888888
UWVOT3YPQH4.001.mp4,4,0.07406898587942123,1.7638648748397827,0.033585842698812485,0.03457535803318024,6.2503977460437454e-06,2.1756529808044434,2.0982191927032545e-05,1.608993649482727,1.9785676002502441,0.04331366717815399,0.006048730108886957,0.19565558433532715,0.20629450678825378,0.3951832056045532,0.4536770284175873,0.4536770284175873,1.3480008840560913,0.663551401869159,0.7032967032967032,0.9514563106796116,0.7812499999999998,0.711111111111111
h-jMFLm6U_Y.004.mp4,5,0.3378176689147949,1.0026428699493408,0.13514435291290283,0.02767896093428135,3.4728332138911355e-06,1.8168413639068604,1.6419282474089414e-05,0.3286927342414856,0.8718972206115723,0.02691749297082424,0.007224074099212885,0.16905196011066437,0.2742111384868622,0.1784159541130066,1.1535694599151611,1.1535694599151611,1.6110883951187134,0.5514018691588785,0.4945054945054945,0.58252427184466,0.6041666666666666,0.5777777777777777
DXYRJ8PReoE.002.mp4,5,0.998256504535675,1.2478830814361572,0.018565550446510315,0.06504049152135849,4.882586836174596e-06,1.623090386390686,1.1677109796437435e-05,0.12012439966201782,0.5053433179855347,0.020723862573504448,0.038977961987257004,0.18487676978111267,0.0722169503569603,0.19958913326263428,0.3618696928024292,0.3618696928024292,0.3037604093551636,0.5514018691588785,0.5934065934065933,0.5728155339805824,0.6770833333333333,0.6222222222222222
j6d-KRDXnUI.001.mp4,4,1.048554539680481,2.4784839153289795,0.003964461851865053,0.024130910634994507,3.3951530440390343e-06,1.216038703918457,3.5019027563976124e-05,1.6907790899276733,0.8365354537963867,0.2417299598455429,0.001231105299666524,0.4991818070411682,0.024970749393105507,0.34602129459381104,0.04435766860842705,0.04435766860842705,1.8929073810577393,0.4953271028037383,0.3406593406593406,0.4368932038834951,0.4479166666666666,0.3777777777777778
m3z_a0l0FRk.000.mp4,4,1.9112179279327393,1.7111594676971436,0.09419562667608261,0.028246577829122543,7.840324542485178e-06,1.888386845588684,2.5838973670033738e-05,1.0402051210403442,1.150515079498291,0.10091027617454529,0.010735491290688515,0.0955987423658371,0.19076652824878693,0.1819126307964325,0.3055836260318756,0.3055836260318756,1.460078239440918,0.3551401869158878,0.3406593406593406,0.2718446601941747,0.3958333333333333,0.3777777777777778
uwUkp63db18.004.mp4,4,0.027170376852154732,0.06278806924819946,1.4518976211547852,0.013642523437738419,7.877163170633139e-07,2.7884702682495117,5.682732989953365e-06,0.0023680664598941803,0.20909948647022247,0.038237810134887695,0.007387677673250437,0.04586955904960632,0.14896997809410095,0.33997347950935364,0.10605336725711823,0.10605336725711823,1.8818286657333374,0.2336448598130841,0.3846153846153845,0.6213592233009709,0.2916666666666666,0.3222222222222222
Shf0JB_MutI.001.mp4,4,1.0008001327514648,1.5069785118103027,0.039174433797597885,0.13584068417549133,2.1704890968976542e-06,1.0311400890350342,1.2835317647841293e-05,0.2910219728946686,0.0028972914442420006,0.02753044106066227,0.002928442321717739,0.3191344141960144,0.0059953550808131695,0.029367592185735703,0.15934713184833527,0.15934713184833527,0.29469943046569824,0.5607476635514019,0.6593406593406592,0.6019417475728154,0.4895833333333333,0.5222222222222223
fY4tctYZTz8.003.mp4,4,0.03772293031215668,0.18683737516403198,0.6906871199607849,0.04354281723499298,4.0195832298195455e-06,1.6864194869995117,1.0583016774035059e-05,0.5907726287841797,1.3846187591552734,0.02306612953543663,0.007883702404797077,0.3096569776535034,0.20972508192062378,0.1490604430437088,0.039531126618385315,0.039531126618385315,0.4603494107723236,0.2897196261682242,0.3626373626373626,0.6213592233009709,0.3437499999999999,0.4777777777777778
tEQEKN07KgQ.000.mp4,4,0.0010349373333156109,0.07880046218633652,1.7928955554962158,0.03456088900566101,1.6475351003464311e-06,2.3050684928894043,4.8122838052222505e-06,0.056366272270679474,0.37491875886917114,0.8615188598632812,3.107888187514618e-05,0.027733832597732544,0.006729979999363422,0.45149990916252136,0.8020163178443909,0.8020163178443909,0.7053977847099304,0.2429906542056074,0.5054945054945054,0.4757281553398058,0.3020833333333333,0.2666666666666666
nex61B854Ms.004.mp4,4,0.44790443778038025,1.0318362712860107,0.25118741393089294,0.005714610684663057,1.2224581951159053e-06,3.075498580932617,5.043877536081709e-06,0.05254843831062317,0.454111784696579,0.3554531931877136,0.00019586241978686303,0.03528182953596115,0.010877490043640137,0.35540956258773804,0.9199510812759399,0.9199510812759399,2.65785551071167,0.3271028037383177,0.4615384615384615,0.3980582524271845,0.3749999999999999,0.5
HH03EXo0TB0.004.mp4,4,0.30081409215927124,1.017439603805542,0.07467012852430344,0.026523742824792862,9.985025144487736e-07,1.7935545444488525,5.34053015144309e-06,0.09764190018177032,0.024846823886036873,0.5436044335365295,4.435118171386421e-06,0.09607481956481934,0.0002631672250572592,0.04786430299282074,0.32434678077697754,0.32434678077697754,1.24794602394104,0.4672897196261682,0.6923076923076922,0.4174757281553397,0.6145833333333331,0.5666666666666667
dh6iOU2RtTA.003.mp4,4,0.6667525172233582,1.2172459363937378,0.12131258845329285,0.05686521157622337,4.613511009665672e-06,2.030179023742676,1.559922020533122e-05,0.8834949135780334,2.131284236907959,0.025864502415060997,0.001116372412070632,0.2290061116218567,0.07741264998912811,0.15627704560756683,0.4421366751194,0.4421366751194,2.1324515342712402,0.6074766355140186,0.5714285714285714,0.6990291262135921,0.6666666666666667,0.6999999999999998
qj-3b8snKho.002.mp4,4,0.26881828904151917,0.2973995804786682,0.45530539751052856,0.017683759331703186,3.7892523323534988e-06,2.6685776710510254,1.821794103307184e-05,0.010829641483724117,0.5863757133483887,0.022448187693953514,0.1120167225599289,0.40688300132751465,0.23477455973625183,0.2049461156129837,0.019646285101771355,0.019646285101771355,1.3485944271087646,0.3925233644859813,0.4285714285714284,0.3980582524271845,0.3125,0.5777777777777777
d69zeSpdyCI.000.mp4,3,4.650656223297119,4.319564342498779,8.614271791884676e-05,0.12088789790868759,3.0834814879199257e-06,0.8378764986991882,1.0851576917048078e-05,0.005851632449775934,0.09046269208192825,0.004633395466953516,0.010046737268567085,0.02722148597240448,0.15953949093818665,0.035376258194446564,0.05698477104306221,0.05698477104306221,0.42432355880737305,0.7476635514018694,0.6703296703296702,0.7864077669902912,0.8020833333333333,0.7777777777777776
IHJn3UHXCMs.003.mp4,4,3.5274620056152344,3.7026708126068115,0.002029045484960079,0.10941517353057861,1.1558759979379829e-05,1.1541433334350586,2.552076148276683e-05,0.8825893402099609,0.925495445728302,0.013258137740194798,0.026301871985197067,0.24427036941051483,0.23542292416095734,0.03794997185468674,0.7697744965553284,0.7697744965553284,0.9752410054206848,0.2897196261682242,0.3186813186813186,0.4077669902912621,0.3958333333333333,0.4666666666666666
6TkMavTyimI.003.mp4,4,2.5074431896209717,1.3484506607055664,0.005516889505088329,0.029310939833521843,7.420657084367122e-07,2.2737395763397217,2.711592060222756e-06,0.008362329564988613,0.011307641863822937,0.09360386431217194,0.0002753753506112844,0.008142784237861633,0.0036422626581043005,0.33159777522087097,1.0629785060882568,1.0629785060882568,1.2119221687316895,0.3738317757009345,0.5164835164835165,0.524271844660194,0.5416666666666666,0.4777777777777778
p_Z4QGqu4Qo.001.mp4,4,2.7130379676818848,0.35777920484542847,0.06463691592216492,0.1752721667289734,1.1581678336369805e-05,0.9195917248725891,1.0089939678437077e-05,0.702194333076477,2.904222011566162,0.11481497436761856,0.009472367353737354,0.08780241012573242,0.14085105061531067,0.36078891158103943,0.6577350497245789,0.6577350497245789,0.1371031403541565,0.5607476635514019,0.6483516483516483,0.6116504854368932,0.5104166666666666,0.6555555555555554
0iXXdsO95O0.000.mp4,5,1.5691827535629272,3.1260828971862793,0.0030062696896493435,0.4186922013759613,3.0067433272051858e-06,0.2528218626976013,1.2933263860759325e-05,0.3222042918205261,0.0027916007675230503,0.022976016625761986,0.0034021600149571896,0.7113491296768188,0.004743441008031368,0.13549602031707764,0.4245429039001465,0.4245429039001465,0.11467383801937103,0.5607476635514019,0.7472527472527473,0.6116504854368932,0.5416666666666666,0.5333333333333333
Egogv6acOd0.004.mp4,4,0.2503190040588379,1.3213117122650146,0.06874554604291916,0.01865996979176998,1.1253591765125748e-06,2.031055212020874,6.764852969354251e-06,0.10109875351190567,0.6418517231941223,0.2802661061286926,0.0003592855064198375,0.07271789759397507,0.009221497923135757,0.6415033340454102,0.13942381739616394,0.13942381739616394,1.3673759698867798,0.3271028037383177,0.3846153846153845,0.29126213592233,0.1979166666666666,0.4666666666666666
oVSMxtPpQ0M.005.mp4,4,0.5174350142478943,1.1930040121078491,0.05433310568332672,0.07588325440883636,5.959671852906467e-06,1.5812991857528687,1.8358538000029512e-05,0.2882423400878906,0.9156608581542969,0.11896058171987534,0.04644520580768585,0.2047179490327835,0.17915254831314087,0.27323779463768005,1.192457675933838,1.192457675933838,1.8256192207336426,0.5607476635514019,0.7362637362637363,0.4563106796116505,0.6145833333333331,0.811111111111111
Rops7WYMCCY.002.mp4,3,0.6463592648506165,0.28451070189476013,0.07091563940048218,0.017116079106926918,1.186817257803341e-06,2.390782356262207,3.2676505270501366e-06,0.033292677253484726,0.0017985537415370345,0.11051953583955765,0.0010527783306315541,0.043489087373018265,0.004382055252790451,0.15577839314937592,1.1807775497436523,1.1807775497436523,1.8439818620681763,0.3831775700934579,0.4285714285714284,0.320388349514563,0.3645833333333333,0.4
wuhoIm_jPc0.004.mp4,4,0.56741863489151,0.34783726930618286,0.07520733773708344,0.056497275829315186,2.1401408503152197e-06,2.273939371109009,9.336446964880452e-06,0.013826884329319,0.012043983675539494,0.0471380315721035,0.021203937008976936,0.019192911684513092,0.18950419127941132,0.21792253851890564,0.8656712770462036,0.8656712770462036,0.782616913318634,0.3738317757009345,0.4615384615384615,0.58252427184466,0.5208333333333333,0.6222222222222222
YNlhBpVk1tw.001.mp4,4,0.05803888663649559,0.5452159643173218,0.20194703340530396,0.09928154945373535,1.3017870514886454e-06,1.1151931285858154,9.16326098376885e-06,0.011705529876053333,0.00017212187231052667,0.013208549469709396,0.0038035595789551735,0.3663492202758789,0.0031264368444681168,0.08046053349971771,0.09606165438890457,0.09606165438890457,0.24675869941711426,0.3831775700934579,0.5824175824175823,0.4951456310679611,0.4479166666666666,0.4555555555555555
HUJt0I1UKzo.000.mp4,4,1.0629191398620605,1.2376048564910889,0.05436505377292633,0.07667656242847443,2.984729007948772e-06,1.5190759897232056,1.0710105016187299e-05,0.01229034923017025,0.028274033218622208,0.3175883889198303,0.0013428713427856565,0.10447832196950912,0.008491940796375275,0.1364484429359436,1.1519070863723755,1.1519070863723755,0.2093116044998169,0.6168224299065421,0.7472527472527473,0.6116504854368932,0.6041666666666666,0.6777777777777777
VugKq4gOi50.005.mp4,4,1.9046708345413208,0.8153151273727417,0.0993378683924675,0.07471839338541031,5.999223049002467e-06,2.180191993713379,8.701462320459541e-06,0.04634498059749603,0.1550484597682953,0.04007182642817497,0.04312837868928909,0.06567779183387756,0.0787409245967865,0.22633811831474304,1.6006464958190918,1.6006464958190918,0.7904242277145386,0.5327102803738318,0.6043956043956042,0.7184466019417477,0.7604166666666666,0.6555555555555554
nQtiqrceBhg.003.mp4,4,1.3233708143234253,1.3233211040496826,0.039222825318574905,0.13460685312747955,4.2984615902241785e-06,0.7228772044181824,1.4491444744635373e-05,0.32808634638786316,0.008346636779606342,0.05979357287287712,0.00890405010432005,0.12534168362617493,0.0694054663181305,0.19453468918800354,0.2403201460838318,0.2403201460838318,0.34666943550109863,0.3551401869158878,0.4835164835164835,0.3592233009708738,0.3437499999999999,0.4222222222222222
5T2PhH-OMds.001.mp4,4,1.920330286026001,1.3090369701385498,0.005140518303960562,0.09264268726110458,4.2024421418318525e-06,0.7859374284744263,8.72238160809502e-06,0.04295683279633522,0.10918377339839935,0.04714011773467064,0.012139290571212769,0.16782104969024658,0.03251519799232483,0.8634936809539795,0.4303250312805176,0.4303250312805176,0.595098614692688,0.5420560747663552,0.5714285714285714,0.5339805825242718,0.53125,0.4777777777777778
voSLxKtKr0Q.002.mp4,4,2.821551561355591,2.454929828643799,0.004493762273341417,0.058573540300130844,5.24292318004882e-06,0.4048670828342438,5.1391303713899106e-05,0.9910018444061279,0.05238373205065727,0.03483332693576813,0.025376588106155396,1.0610771179199219,0.04486403241753578,0.24897344410419464,0.13879433274269104,0.13879433274269104,0.3788437247276306,0.5046728971962617,0.4945054945054945,0.6116504854368932,0.5625,0.5999999999999999
lnawWqnGpMc.005.mp4,4,3.2863669395446777,2.375138998031616,0.001881463686004281,0.015865784138441086,1.8011551219387911e-06,1.4642189741134644,2.453757042530924e-05,0.18905892968177795,0.006827728822827339,0.017215518280863762,0.001913064974360168,0.1954345703125,0.011903821490705013,0.026715967804193497,0.439147412776947,0.439147412776947,1.9869180917739868,0.1308411214953271,0.2307692307692307,0.2524271844660194,0.1145833333333333,0.3111111111111111
jDdRrqRcSzM.001.mp4,4,1.4175273180007935,0.7105498313903809,0.15893705189228058,0.012642874382436275,9.335961976830731e-07,1.8287758827209473,1.1441315109550487e-05,0.1461886167526245,0.2456456571817398,0.08449269831180573,0.0006554123247042298,0.1718045175075531,0.025151558220386505,0.16109037399291992,0.019161785021424294,0.019161785021424294,1.9123231172561646,0.5794392523364486,0.6153846153846153,0.6504854368932039,0.7083333333333333,0.7999999999999999
Q-cZz-M17PE.000.mp4,4,0.42692187428474426,1.2722852230072021,0.023853641003370285,0.021989552304148674,1.367551703879144e-06,2.3970775604248047,5.645474630000535e-06,0.027736885473132133,1.8679931163787842,0.19532454013824463,1.4287023986980785e-05,0.01640530861914158,0.009839479811489582,0.21758778393268585,2.2011094093322754,2.2011094093322754,1.5442063808441162,0.7570093457943926,0.6703296703296702,0.6310679611650486,0.6041666666666666,0.711111111111111
grhDDOLsBho.000.mp4,4,0.003683105343952775,0.14446178078651428,0.8649563193321228,0.023946991190314293,1.631191707929247e-06,2.5554847717285156,1.217907811223995e-05,2.568357229232788,0.8773571252822876,0.2903878092765808,0.0008190830703824759,0.1871877908706665,0.021557224914431572,0.48234450817108154,0.08529075235128403,0.08529075235128403,1.2764763832092285,0.4859813084112149,0.5714285714285714,0.233009708737864,0.53125,0.5555555555555555
3taD1fEPfC8.003.mp4,4,2.6331582069396973,4.066073417663574,0.001163273467682302,0.17843784391880035,3.0723622330697253e-06,0.7368926405906677,1.0424683750898112e-05,0.04649367928504944,0.0041661495342850685,0.025287482887506485,0.0005446877330541611,0.22757619619369507,0.004369241185486317,0.07041262090206146,0.6625721454620361,0.6625721454620361,0.8783735632896423,0.2990654205607476,0.2527472527472527,0.320388349514563,0.40625,0.5333333333333333
Rwsss8y1bf0.000.mp4,4,1.5521154403686523,1.7755208015441895,0.02033274993300438,0.07202290743589401,5.164592039363924e-06,1.7968342304229736,1.3939426025899593e-05,0.3282500207424164,2.650336980819702,0.05613182112574577,0.0013652036432176828,0.0370236411690712,0.1027260273694992,0.2383737862110138,1.3307856321334839,1.3307856321334839,1.525223731994629,0.4766355140186916,0.5714285714285714,0.3106796116504854,0.3958333333333333,0.6222222222222222
XbsA_lCKQLs.002.mp4,4,0.24472370743751526,0.09583666175603867,0.4829551577568054,0.025226790457963943,2.210703769378597e-06,2.7898457050323486,4.858049123868113e-06,0.0011573201045393944,0.0067098005674779415,0.23346659541130066,0.0006104806670919061,0.01066717877984047,0.01826041005551815,0.2146431803703308,0.9674301147460938,0.9674301147460938,1.220341444015503,0.4205607476635513,0.5384615384615384,0.6407766990291262,0.59375,0.5999999999999999
JBdLI6AhJrw.002.mp4,4,1.5157663822174072,0.7847711443901062,0.13808651268482208,0.03282071650028229,1.9250289824412903e-06,0.8491795063018799,1.5968791558407247e-05,0.5009928345680237,0.2447536140680313,0.04072213172912598,0.0007063400116749108,0.4925268888473511,0.017662398517131805,0.12556836009025574,0.07373369485139847,0.07373369485139847,1.006003975868225,0.4018691588785047,0.4175824175824176,0.4174757281553397,0.3749999999999999,0.4333333333333333
wYZJ2HXfvmQ.001.mp4,4,0.2712121903896332,0.38857144117355347,0.22129122912883759,0.11788182705640793,2.497631612641271e-06,1.3321819305419922,1.1875558811880182e-05,0.0015743918484076858,0.34249910712242126,0.017986953258514404,0.01739324815571308,0.021688180044293404,0.08275821805000305,0.05388766899704933,1.2403287887573242,1.2403287887573242,0.6148661375045776,0.1869158878504672,0.3406593406593406,0.4660194174757281,0.28125,0.2111111111111111
XN5vpJU3ifw.004.mp4,3,4.001768589019775,4.296600818634033,0.00012923417671117932,0.13338345289230347,3.281003273514216e-06,0.6706597805023193,5.140529083291767e-06,0.007052344735711813,0.0005850553861819208,0.037700723856687546,0.001352581661194563,0.0439247190952301,0.0028210028540343046,0.04133699834346771,1.115716576576233,1.115716576576233,0.22247414290905,0.2710280373831776,0.4615384615384615,0.4174757281553397,0.3333333333333333,0.3777777777777778
_RAGzfJnpUE.003.mp4,5,1.2933120727539062,1.9624983072280884,0.007615997456014156,0.06373051553964615,3.7937152228550985e-06,1.1080193519592285,1.0814636880240869e-05,0.06342601031064987,0.046873562037944794,0.022311903536319733,0.005015683360397816,0.22739017009735107,0.017524627968668938,0.11978352069854736,0.8835827112197876,0.8835827112197876,0.541525661945343,0.3551401869158878,0.3626373626373626,0.4174757281553397,0.3333333333333333,0.3666666666666667
rBxWZzkEncE.004.mp4,4,2.032625198364258,1.4798485040664673,0.04483705386519432,0.04651778191328049,2.617740392452106e-06,1.2222166061401367,1.5898840501904488e-05,1.1155970096588135,0.20694580674171448,0.03697509691119194,0.006156224757432938,0.2125277817249298,0.05025029182434082,0.0862114429473877,0.23221173882484436,0.23221173882484436,0.5703192949295044,0.5327102803738318,0.5824175824175823,0.5436893203883495,0.7083333333333333,0.888888888888889
kV7MFI2_ddo.005.mp4,4,3.377246856689453,1.9099185466766357,0.0026263357140123844,0.721064567565918,1.3833659977535717e-05,0.8174598813056946,1.3276638128445484e-05,0.11596357077360153,0.08074409514665604,0.018432188779115677,0.4775208830833435,0.1487797349691391,0.20006252825260162,0.33646294474601746,1.1599959135055542,1.1599959135055542,0.49193546175956726,0.2429906542056074,0.5164835164835165,0.5728155339805824,0.3749999999999999,0.4333333333333333
EgolOPjkkg8.004.mp4,3,0.7785100340843201,1.7253726720809937,0.010552030988037586,0.01019356306642294,2.831715391948819e-06,2.3928825855255127,9.22814888326684e-06,0.0050642178393900394,5.891245018574409e-05,0.03438708558678627,0.0017617009580135345,0.16873890161514282,0.0013455431908369064,0.03478569909930229,0.8060185313224792,0.8060185313224792,1.786988615989685,0.2803738317757009,0.3956043956043955,0.262135922330097,0.28125,0.4111111111111111
RhSWpef2e6s.000.mp4,3,3.2983014583587646,3.5350029468536377,0.0012826495803892612,0.22504515945911407,1.2411480383889284e-05,0.8816394805908203,1.5118354895093944e-05,1.340699315071106,1.7463830709457397,0.04490171745419502,0.0006509647937491536,0.11737913638353348,0.06215260922908783,0.1512078493833542,0.7505834698677063,0.7505834698677063,0.41194358468055725,0.6261682242990654,0.6593406593406592,0.6504854368932039,0.5833333333333331,0.611111111111111
